sys_sch,SystemId,systemname,schoolname,SchoolId,grade,SingleScore,four_year_graduation_rate,CollegeEnrollment
755206,755,Whitfield County,Beaverdale Elementary School,206,C,78.7,,
755211,755,Whitfield County,Cedar Ridge Elementary,211,C,72.5,,
755212,755,Whitfield County,Phoenix High School,212,F,39.5,50,
755275,755,Whitfield County,Southeast Whitfield County High School,275,C,72.90000000000001,93.300003,
7553050,755,Whitfield County,Dawnville Elementary School,3050,C,79,,
7553052,755,Whitfield County,Tunnel Hill Elementary School,3052,B,83.2,,
7554050,755,Whitfield County,Dug Gap Elementary School,4050,B,82.30000000000001,,
7554052,755,Whitfield County,Valley Point Elementary School,4052,D,66.40000000000001,,
755475,755,Whitfield County,Eastbrook Middle School,475,C,75.10000000000001,,
755575,755,Whitfield County,North Whitfield Middle School,575,C,77.30000000000001,,
755675,755,Whitfield County,Valley Point Middle School,675,C,76.10000000000001,,
755775,755,Whitfield County,Westside Middle School,775,B,81.10000000000001,,
756101,756,Wilcox County,Wilcox County Middle School,101,B,83,,
756195,756,Wilcox County,Wilcox County Elementary School,195,D,69.2,,
756201,756,Wilcox County,Wilcox County High School,201,B,80.40000000000001,90.300003,
757105,757,Wilkes County,Washington-Wilkes Primary School,105,B,80.60000000000001,,
757110,757,Wilkes County,Washington-Wilkes Comprehensive High School,110,B,80.40000000000001,87.699997,
757205,757,Wilkes County,Washington-Wilkes Elementary School,205,F,59.1,,
757210,757,Wilkes County,Washington-Wilkes Middle School,210,C,79.2,,
7581050,758,Wilkinson County,Wilkinson County Primary School,1050,D,65.2,,
758175,758,Wilkinson County,Wilkinson County Elementary School,175,F,51.8,,
758275,758,Wilkinson County,Wilkinson County Middle School,275,D,67.7,,
7583050,758,Wilkinson County,Wilkinson County High School,3050,D,62.7,95.300003,
759111,759,Worth County,Worth County Elementary School,111,D,67.90000000000001,,
759176,759,Worth County,Worth County High School,176,D,68.60000000000001,81.5,
759193,759,Worth County,Worth County Middle School,193,D,62.40000000000001,,
759196,759,Worth County,Worth County Primary School,196,B,84.40000000000001,,
759197,759,Worth County,Worth County Achievement Center,197,,,,
761100,761,Atlanta Public Schools,Brown Middle School,100,D,66.10000000000001,,
761101,761,Atlanta Public Schools,Parkside Elementary School,101,C,70.90000000000001,,
761103,761,Atlanta Public Schools,Heritage Academy Elementary,103,F,57.6,,
761104,761,Atlanta Public Schools,Dobbs Elementary School ,104,F,57.6,,
761105,761,Atlanta Public Schools,Finch Elementary,105,D,61.40000000000001,,
7611053,761,Atlanta Public Schools,Boyd Elementary School,1053,F,43.7,,
761106,761,Atlanta Public Schools,Early College High School at Carver,106,C,74.5,92.599998,
7611063,761,Atlanta Public Schools,Hutchinson Elementary School,1063,C,76.40000000000001,,
7611064,761,Atlanta Public Schools,Kimberly Elementary School,1064,D,61.2,,
7611066,761,Atlanta Public Schools,Rivers Elementary School,1066,B,89.7,,
761115,761,Atlanta Public Schools,Kipp Strive Academy,115,B,80.80000000000001,,
761116,761,Atlanta Public Schools,Springdale Park Elementary School,116,A,96.7,,
7611208,761,Atlanta Public Schools,Wesley International Academy Charter Facility,1208,C,70.5,,
761122,761,Atlanta Public Schools,KIPP VISION,122,B,81.60000000000001,,
761123,761,Atlanta Public Schools,Kindezi,123,D,65.2,,
7611409,761,Atlanta Public Schools,Therrell High School,1409,D,64.3,87,
7611410,761,Atlanta Public Schools,Corretta Scott King Womens' Leadership Academy,1410,C,76.80000000000001,100,
7611411,761,Atlanta Public Schools,B.E.S.T Academy,1411,D,65.8,86.300003,
7611412,761,Atlanta Public Schools,South Atlanta High School,1412,D,62,87.900002,
7611413,761,Atlanta Public Schools,Carver High School,1413,F,51.90000000000001,68.800003,
7611414,761,Atlanta Public Schools,Michael R. Hollis Innovation Academy,1414,D,62.6,,
7611415,761,Atlanta Public Schools,Woodson Park Academy,1415,F,51.8,,
7611416,761,Atlanta Public Schools,Tuskegee Airman Global Academy,1416,C,72.7,,
7611417,761,Atlanta Public Schools,Kindezi Old 4th Ward,1417,C,71.90000000000001,,
7611418,761,Atlanta Public Schools,John Lewis Invictus Academy,1418,F,54.90000000000001,,
7611419,761,Atlanta Public Schools,KIPP Soul Primary,1419,,,,
7611421,761,Atlanta Public Schools,Harper-Archer Elementary School,1421,D,64.2,,
7611560,761,Atlanta Public Schools,Garden Hills Elementary School,1560,B,82.2,,
7611563,761,Atlanta Public Schools,Inman Middle School,1563,B,86.90000000000001,,
7611567,761,Atlanta Public Schools,Smith Elementary School,1567,A,91,,
7611664,761,Atlanta Public Schools,Morningside Elementary School,1664,A,96.7,,
761173,761,Atlanta Public Schools,Long Middle School,173,F,55.5,,
761180,761,Atlanta Public Schools,Bunche Middle School,180,C,73.40000000000001,,
761182,761,Atlanta Public Schools,Mays High School,182,F,55.6,71.800003,
761186,761,Atlanta Public Schools,"Maynard H. Jackson, Jr. High School",186,C,78.7,83.699997,
761188,761,Atlanta Public Schools,Sylvan Hills Middle School,188,C,70.40000000000001,,
761192,761,Atlanta Public Schools,North Atlanta High School,192,B,86.40000000000001,91.099998,
761196,761,Atlanta Public Schools,Cascade Elementary School,196,F,44.8,,
761199,761,Atlanta Public Schools,Centennial Academy,199,C,75.40000000000001,,
761201,761,Atlanta Public Schools,Charles R. Drew Charter School,201,A,96.5,,
7612053,761,Atlanta Public Schools,Brandon Elementary School,2053,A,96,,
761206,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Middle,206,C,78.2,,
7612062,761,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,2062,F,59.1,,
761212,761,Atlanta Public Schools,KIPP Atlanta Collegiate Academy,212,D,66.90000000000001,86.300003,
761213,761,Atlanta Public Schools,KIPP Strive Primary,213,C,73.8,,
761214,761,Atlanta Public Schools,KIPP Vision Primary,214,C,77.30000000000001,,
761215,761,Atlanta Public Schools,Kipp WAYS Primary School,215,C,79.10000000000001,,
7612560,761,Atlanta Public Schools,Gideons Elementary School,2560,D,61.1,,
7612563,761,Atlanta Public Schools,Jackson Elementary School,2563,A,91.60000000000001,,
7612564,761,Atlanta Public Schools,Lin Elementary School,2564,B,87.30000000000001,,
7612569,761,Atlanta Public Schools,West Manor Elementary School,2569,C,78,,
7612664,761,Atlanta Public Schools,Crim High School,2664,F,30,12.4,
761282,761,Atlanta Public Schools,Young Middle School,282,F,54,,
761288,761,Atlanta Public Schools,Price Middle School,288,F,56.6,,
761296,761,Atlanta Public Schools,Perkerson Elementary School,296,F,48.40000000000001,,
761303,761,Atlanta Public Schools,Bolton Academy,303,B,85.30000000000001,,
761304,761,Atlanta Public Schools,Deerwood Academy School,304,D,64.40000000000001,,
761305,761,Atlanta Public Schools,Burgess-Peterson Elementary School,305,C,79,,
7613051,761,Atlanta Public Schools,Beecher Hills Elementary School,3051,D,65.60000000000001,,
7613057,761,Atlanta Public Schools,Continental Colony Elementary School,3057,D,67.2,,
7613065,761,Atlanta Public Schools,Peyton Forest Elementary School,3065,D,69.5,,
7613067,761,Atlanta Public Schools,Sutton Middle School,3067,B,85.2,,
761314,761,Atlanta Public Schools,Westside Atlanta Charter School,314,C,79.7,,
761315,761,Atlanta Public Schools,Booker T. Washington High School,315,F,54.1,72.199997,
7613559,761,Atlanta Public Schools,Fickett Elementary School,3559,C,70.7,,
7613566,761,Atlanta Public Schools,Scott Elementary School,3566,F,51.6,,
761373,761,Atlanta Public Schools,King Middle School,373,C,70.7,,
761403,761,Atlanta Public Schools,APS-Forrest Hills Academy,403,F,32.7,,
7614056,761,Atlanta Public Schools,Cleveland Elementary School,4056,D,62.1,,
7614058,761,Atlanta Public Schools,Douglass High School,4058,F,51.40000000000001,63.700001,
7614063,761,Atlanta Public Schools,M. A. Jones Elementary School,4063,C,73.3,,
7614066,761,Atlanta Public Schools,Slater Elementary School,4066,F,56.90000000000001,,
761415,761,Atlanta Public Schools,Atlanta Classical Academy,415,B,82.30000000000001,88.599998,
7614560,761,Atlanta Public Schools,Grady High School,4560,B,87.5,90.400002,
761505,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Elementary,505,B,84.2,,
7615051,761,Atlanta Public Schools,Benteen Elementary School,5051,D,61.2,,
7615066,761,Atlanta Public Schools,Barack and Michelle Obama Academy,5066,F,50.2,,
7615067,761,Atlanta Public Schools,Thomasville Heights Elementary School,5067,F,58.5,,
761513,761,Atlanta Public Schools,Miles Elementary School,513,F,54.7,,
761515,761,Atlanta Public Schools,Charles Drew Charter School JA/SA,515,B,81.10000000000001,96.599998,
7615558,761,Atlanta Public Schools,Dunbar Elementary School,5558,D,61.8,,
7615562,761,Atlanta Public Schools,Humphries Elementary School,5562,D,68.60000000000001,,
7615566,761,Atlanta Public Schools,F. L. Stanton Elementary School,5566,D,68,,
7615567,761,Atlanta Public Schools,Toomer Elementary School,5567,F,58.6,,
761604,761,Atlanta Public Schools,Bazoline E. Usher/Collier Heights Elmentary School,604,D,65.8,,
761605,761,Atlanta Public Schools,KIPP West Atlanta Young Scholars Academy,605,D,69.40000000000001,,
763110,763,Bremen City,Bremen 4th  Grade Academy,110,A,93.60000000000001,,
763201,763,Bremen City,Bremen High School,201,A,92.30000000000001,98.5,
7632050,763,Bremen City,Jones Elementary School,2050,A,96.80000000000001,,
763209,763,Bremen City,Bremen Middle School,209,A,92.40000000000001,,
764100,764,Buford City,Buford Academy,100,B,82.7,,
764104,764,Buford City,Buford Middle School,104,A,94.80000000000001,,
764191,764,Buford City,Buford High School,191,A,91.2,92.599998,
764196,764,Buford City,Buford Elementary School,196,B,80.2,,
764292,764,Buford City,Buford Senior Academy,292,B,83.5,,
765205,765,Calhoun City,Calhoun Middle School,205,D,66,,
7653050,765,Calhoun City,Calhoun High School,3050,D,68.5,98.099998,
765405,765,Calhoun City,Calhoun Elementary School,405,C,79.30000000000001,,
7661050,766,Carrollton City,Carrollton High School,1050,C,78.30000000000001,91,
766106,766,Carrollton City,Carrollton Middle-Upper Elementary School,106,C,78,,
7661550,766,Carrollton City,Carrollton Jr. High School,1550,D,61.90000000000001,,
766193,766,Carrollton City,Carrollton Elementary School,193,B,83.5,,
767177,767,Cartersville City,Cartersville Primary School,177,B,86.60000000000001,,
767191,767,Cartersville City,Cartersville Elementary School,191,C,75.10000000000001,,
7672050,767,Cartersville City,Cartersville High School,2050,B,83.80000000000001,90.300003,
767277,767,Cartersville City,Cartersville Middle School,277,C,77.2,,
7691050,769,Chickamauga City,Chickamauga Elementary School,1050,A,90.7,,
769111,769,Chickamauga City,Gordon Lee Middle School,111,B,85.40000000000001,,
769211,769,Chickamauga City,Gordon Lee High School,211,B,88.90000000000001,98.099998,
771104,771,Commerce City,Commerce Primary,104,D,62.8,,
771105,771,Commerce City,Commerce Middle School,105,C,76.2,,
7711050,771,Commerce City,Commerce Elementary School,1050,C,77.10000000000001,,
771112,771,Commerce City,Commerce High School,112,C,76.80000000000001,95.800003,
772101,772,Dalton Public Schools,Park Creek Elementary School,101,B,80.90000000000001,,
772105,772,Dalton Public Schools,Blue Ridge Elementary School,105,C,74.10000000000001,,
7721050,772,Dalton Public Schools,Brookwood Elementary School,1050,B,86.5,,
7721052,772,Dalton Public Schools,Roan Elementary School,1052,B,81.30000000000001,,
772110,772,Dalton Public Schools,Morris Innovative High School,110,F,54.6,46.5,
772173,772,Dalton Public Schools,Westwood Elementary School,173,C,77.7,,
772201,772,Dalton Public Schools,Dalton Middle School,201,C,74,,
772301,772,Dalton Public Schools,City Park Elementary School,301,C,73.40000000000001,,
7724050,772,Dalton Public Schools,Dalton High School,4050,B,80.30000000000001,94,
773105,773,City Schools of Decatur,Oakhurst Elementary School,105,A,98.40000000000001,,
773112,773,City Schools of Decatur,Fifth Avenue Elementary,112,A,92.2,,
773115,773,City Schools of Decatur,Westchester Elementary School,115,A,97.7,,
7731552,773,City Schools of Decatur,Renfroe Middle School,1552,C,77.7,,
773212,773,City Schools of Decatur,New Glennwood Elementary,212,A,95.5,,
7733050,773,City Schools of Decatur,Decatur High School,3050,A,91.90000000000001,95.199997,
773405,773,City Schools of Decatur,Winnona Park Elementary School,405,A,94,,
773505,773,City Schools of Decatur,Clairemont Elementary School,505,A,94.10000000000001,,
773506,773,City Schools of Decatur,Talley Street Upper Elementary School,506,A,91.40000000000001,,
774102,774,Dublin City,Dublin Middle School,102,F,57.7,,
774112,774,Dublin City,Hillcrest Elementary,112,C,71.40000000000001,,
774211,774,Dublin City,Dublin High School,211,F,58.5,95.300003,
774312,774,Dublin City,Susie Dasher,312,B,80.7,,
774412,774,Dublin City,Moore Street Facility,412,F,58.3,74.599998,
776104,776,Gainesville City,New Holland Core Knowledge Academy,104,D,60.40000000000001,,
776110,776,Gainesville City,Gainesville Middle School,110,D,61.7,,
776193,776,Gainesville City,Centennial Arts Academy,193,C,74.40000000000001,,
776204,776,Gainesville City,Gainesville Exploration Academy,204,C,76.2,,
7762050,776,Gainesville City,Enota Multiple Intelligences Academy,2050,C,74.2,,
776211,776,Gainesville City,Mundy Mill Academy,211,C,75.8,,
7762550,776,Gainesville City,Fair Street International Baccalaureate World School,2550,F,49.3,,
7763050,776,Gainesville City,Gainesville High School,3050,C,73.3,81,
779101,779,Jefferson City,Jefferson Middle School,101,B,88.60000000000001,,
779107,779,Jefferson City,Jefferson Academy,107,A,92.60000000000001,,
779174,779,Jefferson City,Jefferson High School,174,B,88.30000000000001,95.900002,
7793050,779,Jefferson City,Jefferson Elementary School,3050,B,87.7,,
781101,781,Marietta City,Marietta High School ,101,B,80.90000000000001,75.699997,
781104,781,Marietta City,Sawyer Road Elementary School,104,B,80.5,,
781106,781,Marietta City,Marietta Center for Advanced Academics,106,A,91.30000000000001,,
781188,781,Marietta City,A.L. Burruss Elementary School,188,D,68.5,,
781194,781,Marietta City,Dunleith Elementary School,194,B,84.5,,
781203,781,Marietta City,Marietta Middle School ,203,B,80,,
7812052,781,Marietta City,Park Street Elementary School,2052,D,63.5,,
781294,781,Marietta City,Lockheed Elementary School,294,D,66.3,,
781303,781,Marietta City,Marietta Sixth Grade Academy,303,B,80.60000000000001,,
7813050,781,Marietta City,Hickory Hills Elementary School,3050,C,76.40000000000001,,
7815052,781,Marietta City,West Side Elementary School,5052,C,77.90000000000001,,
7820108108,7820108,State Charter Schools- Mountain Education Charter High School,Mountain Education Charter High School,108,F,51.6,13.6,
7820110110,7820110,State Charter Schools- Odyssey Charter School,Odyssey Charter School,110,C,77.7,,
7820120120,7820120,State Charter Schools- Georgia Cyber Academy,Georgia Cyber Academy,120,D,68.10000000000001,51.599998,
7820121121,7820121,State Charter Schools- Utopian Academy for the Arts Charter School,Utopian Academy for the Arts Charter School,121,D,69.10000000000001,,
7820212212,7820212,State Charter Schools- Cherokee Charter Academy,Cherokee Charter Academy,212,D,69.90000000000001,,
7820412412,7820412,State Charter Schools- Georgia Connections Academy,Georgia Connections Academy,412,D,69.2,47.900002,
7820612612,7820612,"State Charter Schools- Ivy Preparatory Academy, Inc","Ivy Preparatory Academy, Inc",612,F,55.3,,
7820613613,7820613,State Charter Schools- Foothills Charter High School (Central Office - Athens),Foothills Charter High School (Central Office - Madison),613,F,55.7,12.5,
7820614614,7820614,State Charter Schools- International Charter School of Atlanta,International Charter School of Atlanta,614,B,88.5,,
7820615615,7820615,State Charter Schools- Scintilla Charter Academy,Scintilla Charter Academy,615,F,59.7,,
7820616616,7820616,State Charter Schools- Georgia School for Innovation and the Classics,Georgia School for Innovation and the Classics,616,C,74.8,,
7820617617,7820617,State Charter Schools- Dubois Integrity Academy,Dubois Integrity Academy,617,C,74.3,,
7820618618,7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,Coastal Plains Charter High School - Candler Campus,618,F,57.6,9.6000004,
7830103103,7830103,State Charter Schools II- Statesboro STEAM Academy,Statesboro STEAM Academy,103,B,82,94.699997,
7830210210,7830210,State Charter Schools II- Pataula Charter Academy,Pataula Charter Academy,210,C,70.60000000000001,95.300003,
7830310310,7830310,State Charter Schools II- Fulton Leadership Academy,Fulton Leadership Academy,310,F,58.6,100,
7830410410,7830410,State Charter Schools II- Atlanta Heights Charter School,Atlanta Heights Charter School,410,D,64.10000000000001,,
7830610610,7830610,State Charter Schools II- Coweta Charter Academy,Coweta Charter Academy,610,B,85.7,,
7830611611,7830611,State Charter Schools II- Cirrus Charter Academy,Cirrus Charter Academy,611,F,56.3,,
7830612612,7830612,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,Southwest Georgia S.T.E.M. Charter Academy,612,F,59.6,,
7830613613,7830613,State Charter Schools II- Brookhaven Innovation Academy,Brookhaven Innovation Academy,613,C,79.60000000000001,,
7830614614,7830614,State Charter Schools II- Liberty Tech Charter Academy,Liberty Tech Charter Academy,614,C,79.80000000000001,,
7830615615,7830615,State Charter Schools II- Genesis Innovation Academy for Boys,Genesis Innovation Academy for Boys,615,C,77.80000000000001,,
7830616616,7830616,State Charter Schools II- Genesis Innovation Academy for Girls,Genesis Innovation Academy for Girls,616,B,81.7,,
7830617617,7830617,State Charter Schools II- Resurgence Hall Charter School,Resurgence Hall Charter School,617,A,93.40000000000001,,
7830618618,7830618,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,SAIL Charter Academy - School for Arts-Infused Learning,618,C,73.3,,
7830619619,7830619,State Charter Schools II- International Academy of Smyrna,International Academy of Smyrna,619,D,62.1,,
7830620620,7830620,State Charter Schools II- International Charter Academy of Georgia,International Charter Academy of Georgia,620,C,78.60000000000001,,
7830621621,7830621,State Charter Schools II- SLAM Academy of Atlanta,SLAM Academy of Atlanta,621,F,55.8,,
7830623623,7830623,State Charter Schools II- Academy For Classical Education,Academy For Classical Education,623,A,92.60000000000001,100,
7830624624,7830624,State Charter Schools II- Spring Creek Charter Academy,Spring Creek Charter Academy,624,,,,
7830628628,7830628,State Charter Schools II- Ethos Classical Charter School,Ethos Classical Charter School,628,,,,
7830630630,7830630,State Charter Schools II- Baconton Community Charter School,Baconton Community Charter School,630,D,64.5,89.699997,
784111,784,Pelham City,Pelham High School,111,B,82.30000000000001,82.400002,
784201,784,Pelham City,Pelham City Middle School,201,F,56.1,,
7843050,784,Pelham City,Pelham Elementary School,3050,C,71.10000000000001,,
785105,785,Rome City,Elm Street Elementary,105,C,75.2,,
785173,785,Rome City,West Central Elementary School,173,C,76,,
785193,785,Rome City,Rome High School,193,C,72.2,93.300003,
7852054,785,Rome City,West End Elementary School,2054,C,78.80000000000001,,
785275,785,Rome City,East Central Elementary School,275,C,77.7,,
785293,785,Rome City,Rome Middle School,293,C,70.10000000000001,,
785376,785,Rome City,Anna K. Davie Elementary,376,F,58.3,,
785377,785,Rome City,North Heights Elementary School,377,F,56.2,,
786100,786,Social Circle City,Social Circle Primary School,100,F,54.1,,
786103,786,Social Circle City,Social Circle Middle School,103,D,66,,
786200,786,Social Circle City,Social Circle Elementary School,200,D,68.60000000000001,,
786300,786,Social Circle City,Social Circle High School,300,B,80.10000000000001,92.300003,
7893050,789,Thomasville City,MacIntyre Park Middle School,3050,D,61.8,,
7893052,789,Thomasville City,Scott Elementary School,3052,C,74.2,,
7894050,789,Thomasville City,Harper Elementary School,4050,F,51.5,,
7894052,789,Thomasville City,Thomasville High School,4052,C,78,74.199997,
7895050,789,Thomasville City,Jerger Elementary School,5050,C,79.60000000000001,,
791101,791,Trion City,Trion Elementary School,101,B,86.7,,
791201,791,Trion City,Trion Middle School,201,B,89.80000000000001,,
791301,791,Trion City,Trion High School,301,B,83.90000000000001,97.199997,
792101,792,Valdosta City,Sallas Mahone Elementary,101,C,74,,
792103,792,Valdosta City,Valdosta Middle School,103,B,80.90000000000001,,
7921052,792,Valdosta City,W.G. Nunn Elementary,1052,F,59.1,,
792106,792,Valdosta City,J. L. Lomax Elementary School,106,F,53.1,,
792117,792,Valdosta City,Pinevale Elementary School,117,D,62.90000000000001,,
792195,792,Valdosta City,Newbern Middle School,195,D,67.90000000000001,,
792273,792,Valdosta City,Valdosta High School,273,C,71.60000000000001,86.900002,
792309,792,Valdosta City,S.L. Mason Elementary School,309,C,73.10000000000001,,
793173,793,Vidalia City,J. R. Trippe Middle School,173,D,66.8,,
7932050,793,Vidalia City,J. D. Dickerson Primary School,2050,C,77.30000000000001,,
793273,793,Vidalia City,Vidalia Comprehensive High School,273,C,77.40000000000001,96.300003,
7935050,793,Vidalia City,Sally Dailey Meadows Elementary School,5050,F,57.7,,
7991893,799,State Schools,Atlanta Area School for the Deaf,1893,F,27.6,,
7991894,799,State Schools,Georgia Academy for the Blind,1894,F,42.7,,
7991895,799,State Schools,Georgia School for the Deaf,1895,F,48.7,,
